Name,Args,env_var,Size,Total_time,CPU_time,GPU_time,Total_energy,CPU_energy,GPU_energy,CPU_name,Sockets,Cores_per_socket
saxpy,-p,OMP_NUM_THREADS=4,1100,0.000261,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-s,,1600,5e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=4,1400,0.000372,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=16,1200,0.000767,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=4,700,0.000216,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=16,1100,0.000791,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-s,,1400,1e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-s,,1000,1e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=16,200,0.000839,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-s,,1900,3e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=16,1000,0.015455,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=16,800,0.000807,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=4,200,0.000201,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=4,1500,0.000207,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=4,300,0.000263,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=4,1900,0.000284,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=4,0,0.000293,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=16,400,0.007779,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=16,0,0.000803,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=4,400,0.000273,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=8,1500,0.0004,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=32,200,0.021909,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-s,,300,2e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-s,,200,2e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-s,,1300,2e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=16,1300,0.000844,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=16,1500,0.000826,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=4,100,0.000211,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=4,500,0.000233,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=4,800,0.000189,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=4,1300,0.000216,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=4,1600,0.000223,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=4,1200,0.000249,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-s,,400,1e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=16,600,0.007669,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=4,1700,0.000222,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=16,1700,0.001456,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-s,,800,2e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=16,300,0.000846,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=16,700,0.002062,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-s,,900,2e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-s,,1500,4e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=4,1800,0.000261,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=16,1800,0.015487,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=16,900,0.015714,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-s,,1100,2e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=4,1000,0.000216,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-s,,600,1e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-s,,1700,5e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=16,1900,0.014773,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=16,100,0.000889,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-s,,1800,4e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-s,,700,2e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-s,,500,2e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=16,1400,0.000772,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-s,,0,2e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=8,900,0.000604,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=8,800,0.000622,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-s,,100,2e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=8,1100,0.000448,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-s,,1200,2e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=32,400,0.016243,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=4,600,0.000253,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=8,300,0.000887,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=2,1700,8.4e-05,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=8,1800,0.000476,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=32,600,0.012088,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=8,100,0.000861,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=2,1600,0.000145,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=32,300,0.023727,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=8,1900,0.000393,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=2,600,7.7e-05,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=4,900,0.00022,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=2,1000,9.8e-05,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=2,1400,9.8e-05,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=32,1800,0.018491,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=32,1600,0.016343,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=2,500,7.7e-05,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=8,1400,0.000383,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=2,800,0.00012,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=2,300,9.4e-05,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=8,700,0.000422,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=32,1100,0.001616,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=8,1600,0.000518,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=32,500,0.016628,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=32,1000,0.018563,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=8,1000,0.000382,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=32,1900,0.001751,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=8,400,0.000642,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=32,0,0.016611,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=2,900,7.8e-05,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=2,1900,8.6e-05,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=8,0,0.000674,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=2,200,0.00054,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=2,1100,7.9e-05,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=8,500,0.000397,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=32,1200,0.01685,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=32,100,0.016629,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=8,200,0.000738,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=8,1200,0.000651,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=32,1500,0.017851,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=2,100,7.7e-05,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=32,1400,0.016464,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=32,1700,0.02369,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=2,400,9.5e-05,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=2,1200,9.6e-05,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=8,600,0.00039,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=2,1300,7.7e-05,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=8,1700,0.000473,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=8,1300,0.000423,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=2,1800,8.3e-05,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=2,700,8.2e-05,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=32,700,0.020384,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=2,0,0.000111,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=32,1300,0.016452,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=2,1500,8.2e-05,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=32,900,0.017969,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
saxpy,-p,OMP_NUM_THREADS=32,800,0.022004,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=32,0,0.00218,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=4,1300,0.834003,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=32,800,0.022267,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=16,500,0.010628,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=32,1700,0.295295,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=8,1700,0.931332,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=16,400,0.005952,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=32,1900,0.427721,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=2,400,0.037785,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=8,200,0.00196,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=2,1700,3.835277,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=4,300,0.008186,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=2,1600,2.737349,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=8,1200,0.262744,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=16,0,0.000942,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=4,700,0.103163,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-s,,1500,4.266581,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=16,1200,0.132474,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=2,100,0.000641,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=32,1000,0.041999,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-s,,500,0.148575,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=4,600,0.065672,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=8,300,0.004729,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-s,,700,0.40862,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=8,1300,0.41444,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=8,1900,1.691316,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=4,100,0.000625,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=32,1600,0.212162,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=32,1200,0.070725,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-s,,1900,12.709485,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=16,200,0.001639,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=16,1800,0.823538,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=2,1500,2.226513,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=2,800,0.306229,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=32,1100,0.055101,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=32,1300,0.106153,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=16,800,0.039601,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=8,900,0.110423,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=4,900,0.219587,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-s,,400,0.07495,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-s,,1100,1.602849,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-s,,100,0.001028,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=8,1000,0.151581,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=32,700,0.015694,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=8,100,0.000653,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=2,1100,0.805821,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-s,,600,0.256108,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-s,,1400,5.67491,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=2,500,0.074466,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=16,700,0.026954,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=8,0,0.000478,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=4,1000,0.300689,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=32,1800,0.464906,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=32,1400,0.186824,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-s,,300,0.031423,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=8,500,0.019251,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=2,1800,7.422461,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=8,1500,0.560215,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=2,600,0.129684,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=2,0,8.2e-05,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=8,1100,0.202335,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=16,1500,0.279452,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=8,400,0.010224,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-s,,1300,3.279609,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=16,1300,0.209411,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=8,1600,0.674041,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=2,1200,1.047003,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=4,400,0.0194,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=16,1700,0.460174,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=4,1100,0.403019,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=16,100,0.000904,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=4,1800,3.651622,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=4,200,0.002998,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-s,,200,0.00891,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=32,900,0.030704,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=4,1400,1.412446,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=16,1600,0.330003,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=4,1600,1.402113,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=8,1800,1.723472,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=2,1400,2.77945,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=4,1900,3.357498,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=32,600,0.010397,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=4,1500,1.116825,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=8,600,0.032976,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=16,900,0.056645,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=4,800,0.154384,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=32,400,0.004402,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=2,900,0.436591,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=8,1400,0.719192,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=16,1900,0.854211,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=4,0,0.000212,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=32,200,0.002158,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=2,300,0.016333,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=4,1200,0.524162,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=2,700,0.204544,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=32,300,0.002895,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=16,1000,0.077248,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=16,600,0.017296,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-s,,0,2e-06,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-s,,800,0.608627,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=8,700,0.05268,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=2,1900,6.709796,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=16,300,0.003099,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-s,,1700,7.531089,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=4,1700,1.951168,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=8,800,0.077319,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-s,,1200,2.104126,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-s,,900,0.871273,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=32,500,0.00689,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-s,,1000,1.19604,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-s,,1600,5.351677,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=2,200,0.004682,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=16,1400,0.353882,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=2,1300,1.636965,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=2,1000,0.597923,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=16,1100,0.105128,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-s,,1800,13.343048,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=4,500,0.038005,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=32,100,0.001757,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
sgemm,-p,OMP_NUM_THREADS=32,1500,0.147646,,,,,,AMD EPYC 7H12 64-Core Processor,2,64
